filename,token,bio_tag
26285706.txt,multiple,O
26285706.txt,harsh,O
26285706.txt,yelloworange,O
26285706.txt,structure,O
26285706.txt,difficult,O
26285706.txt,section,O
26285706.txt,fig5,O
26285706.txt,mass,O
26285706.txt,immerse,O
26285706.txt,trichloracetic,O
26285706.txt,acid,O
26285706.txt,decalcification,O
26285706.txt,microscopic,O
26285706.txt,examination,O
26285706.txt,reveal,O
26285706.txt,hyaline,B-SYMPTOMS
26285706.txt,fibrous,I-SYMPTOMS
26285706.txt,tissue,I-SYMPTOMS
26285706.txt,fig6a,O
26285706.txt,stain,O
26285706.txt,green,O
26285706.txt,tricrom,O
26285706.txt,mason,O
26285706.txt,fig6b,O
26285706.txt,numerous,O
26285706.txt,crystalline,O
26285706.txt,basophil,O
26285706.txt,deposit,O
26285706.txt,mineral,O
26285706.txt,rare,O
26285706.txt,fibrocyte,O
26285706.txt,vessel,O
26285706.txt,presence,O
26285706.txt,capillary,O
26285706.txt,structure,O
26285706.txt,rare,O
26285706.txt,fibroblast,O
26285706.txt,collagen,O
26285706.txt,fiber,O
26285706.txt,bring,O
26285706.txt,discussion,O
26285706.txt,mesenchymal,O
26285706.txt,originate,O
26285706.txt,mass,O
26285706.txt,likely,O
26285706.txt,fibrovascular,B-DISEASE
26285706.txt,polyp,I-DISEASE
26285706.txt,definitive,O
26285706.txt,histological,O
26285706.txt,diagnosis,O
26285706.txt,possible,O
26285706.txt,pedicle,O
26285706.txt,identify,O
26285706.txt,presence,O
26285706.txt,connective,O
26285706.txt,tissue,O
26285706.txt,suggest,O
26285706.txt,previous,O
26285706.txt,presence,O
26285706.txt,pedicle,O
26285706.txt,lesion,O
26285706.txt,long,O
26285706.txt,term,O
26285706.txt,calcium,O
26285706.txt,tablet,O
26285706.txt,intake,O
26285706.txt,explain,O
26285706.txt,calcification,O
26285706.txt,process,O
26285706.txt,develop,O
26285706.txt,vascularconnective,O
26285706.txt,tissue,O
26285706.txt,reveal,O
26285706.txt,histology,O
26285706.txt,numerous,O
26285706.txt,crystalline,O
26285706.txt,basophil,O
26285706.txt,deposit,O
26285706.txt,mineral,O
26285706.txt,month,O
26285706.txt,later,O
26285706.txt,patient,O
26285706.txt,asymptomatic,B-SYMPTOMS
26285706.txt,endoscopy,O
26285706.txt,reveal,O
26285706.txt,enlarged,B-SYMPTOMS
26285706.txt,esophagus,O
26285706.txt,appearance,O
26285706.txt,esophageal,O
26285706.txt,mucosa,O
26285706.txt,normal,O
26285706.txt,ulceration,O
26285706.txt,diverticula,O
26285706.txt,identify,O
26285706.txt,motility,O
26285706.txt,disturbance,O
26285706.txt,find,O
26285706.txt,esophageal,O
26285706.txt,manometry,O
26285706.txt,base,O
26285706.txt,clinical,O
26285706.txt,course,O
26285706.txt,history,O
26285706.txt,calcium,O
26285706.txt,lactate,O
26285706.txt,intake,O
26285706.txt,histological,O
26285706.txt,appearance,O
26285706.txt,diagnosis,O
26285706.txt,esophageal,O
26285706.txt,benign,O
26285706.txt,mesenchymal,O
26285706.txt,originate,O
26285706.txt,mass,O
26285706.txt,probably,O
26285706.txt,fibrovascular,O
26285706.txt,polyp,O
26285706.txt,autoamputate,O
26285706.txt,calcify,O
26285706.txt,formulate,O
26309459.txt,58yearold,O
26309459.txt,man,B-SEX
26309459.txt,past,O
26309459.txt,medical,O
26309459.txt,history,O
26309459.txt,poorly,O
26309459.txt,control,O
26309459.txt,hypertension,B-DISEASE
26309459.txt,type,O
26309459.txt,2,O
26309459.txt,diabete,O
26309459.txt,present,O
26309459.txt,icu,O
26309459.txt,cardiogenic,B-DISEASE
26309459.txt,shock,I-DISEASE
26309459.txt,complicate,O
26309459.txt,acute,O
26309459.txt,myocardial,B-DISEASE
26309459.txt,infarction,I-DISEASE
26309459.txt,physical,O
26309459.txt,examination,O
26309459.txt,reveal,O
26309459.txt,reduce,O
26309459.txt,level,O
26309459.txt,consciousness,O
26309459.txt,glasgow,O
26309459.txt,coma,O
26309459.txt,scale,O
26309459.txt,1015,O
26309459.txt,weak,O
26309459.txt,vital,O
26309459.txt,sign,O
26309459.txt,blood,O
26309459.txt,pressure,O
26309459.txt,8050,O
26309459.txt,mmhg,O
26309459.txt,80,O
26309459.txt,oxygen,O
26309459.txt,saturation,O
26309459.txt,capillary,O
26309459.txt,blood,O
26309459.txt,glucose,O
26309459.txt,226,O
26309459.txt,gl,O
26309459.txt,heart,O
26309459.txt,rate,O
26309459.txt,125,O
26309459.txt,bpm,O
26309459.txt,crackling,B-SYMPTOMS
26309459.txt,pulmonary,O
26309459.txt,auscultation,O
26309459.txt,cardiovascular,O
26309459.txt,examination,O
26309459.txt,show,O
26309459.txt,cardiac,B-SYMPTOMS
26309459.txt,murmur,I-SYMPTOMS
26309459.txt,sign,O
26309459.txt,right,O
26309459.txt,heart,O
26309459.txt,failure,O
26309459.txt,ecg,O
26309459.txt,admission,O
26309459.txt,show,O
26309459.txt,normal,O
26309459.txt,sinus,O
26309459.txt,rhythm,O
26309459.txt,heart,O
26309459.txt,rate,O
26309459.txt,125,O
26309459.txt,bpm,O
26309459.txt,extended,O
26309459.txt,stelevation,O
26309459.txt,anterior,O
26309459.txt,territory,O
26309459.txt,laboratory,O
26309459.txt,result,O
26309459.txt,demonstrate,O
26309459.txt,troponin,O
26309459.txt,level,O
26309459.txt,641,O
26309459.txt,ngml,O
26309459.txt,creatinine,O
26309459.txt,kinase,O
26309459.txt,ckmb,O
26309459.txt,67,O
26309459.txt,uil,O
26309459.txt,lactate,O
26309459.txt,deshydrogenase,O
26309459.txt,281,O
26309459.txt,uil,O
26309459.txt,glucose,O
26309459.txt,level,O
26309459.txt,270,O
26309459.txt,gl,O
26309459.txt,urea,O
26309459.txt,040,O
26309459.txt,gl,O
26309459.txt,creatinine,O
26309459.txt,186,O
26309459.txt,mg,O
26309459.txt,  ,O
26309459.txt,l,O
26309459.txt,patient,O
26309459.txt,intubate,O
26309459.txt,sedated,O
26309459.txt,inotropic,O
26309459.txt,agent,O
26309459.txt,start,O
26309459.txt,norepinephrine,O
26309459.txt,04gkgmin,O
26309459.txt,dobutamine,O
26309459.txt,20gkgmin,O
26309459.txt,chest,O
26309459.txt,xray,O
26309459.txt,show,O
26309459.txt,diffuse,O
26309459.txt,alveolar,B-DISEASE
26309459.txt,syndrome,I-DISEASE
26309459.txt,transthoracic,O
26309459.txt,echocardiography,O
26309459.txt,reveal,O
26309459.txt,wall,O
26309459.txt,motion,O
26309459.txt,abnormality,O
26309459.txt,extensive,O
26309459.txt,akinesis,B-SYMPTOMS
26309459.txt,anteroseptal,O
26309459.txt,anterior,O
26309459.txt,lateral,O
26309459.txt,inferior,O
26309459.txt,wall,O
26309459.txt,severe,O
26309459.txt,left,B-SYMPTOMS
26309459.txt,ventricular,I-SYMPTOMS
26309459.txt,systolic,I-SYMPTOMS
26309459.txt,dysfunction,I-SYMPTOMS
26309459.txt,ejection,O
26309459.txt,fraction,O
26309459.txt,29,O
26309459.txt,medical,O
26309459.txt,management,O
26309459.txt,initiate,O
26309459.txt,anticoagulant,O
26309459.txt,therapy,O
26309459.txt,acute,B-DISEASE
26309459.txt,coronary,I-DISEASE
26309459.txt,syndrome,I-DISEASE
26309459.txt,start,O
26309459.txt,500,O
26309459.txt,mg,O
26309459.txt,acetylsalicylic,O
26309459.txt,acid,O
26309459.txt,subcutaneous,O
26309459.txt,lowmolecularweight,O
26309459.txt,heparin,O
26309459.txt,06ml,O
26309459.txt,enoxaparin,O
26309459.txt,patient,O
26309459.txt,prepare,O
26309459.txt,myocardial,O
26309459.txt,revascularization,O
26309459.txt,coronary,O
26309459.txt,angioplasty,O
26309459.txt,nonimprovement,O
26309459.txt,neurological,O
26309459.txt,status,O
26309459.txt,occurrence,O
26309459.txt,seizure,O
26309459.txt,brain,O
26309459.txt,ct,O
26309459.txt,indicate,O
26309459.txt,reveal,O
26309459.txt,infratentorial,O
26309459.txt,diffuse,O
26309459.txt,hemorrhage,B-SYMPTOMS
26309459.txt,fisher,O
26309459.txt,grade,O
26309459.txt,iii,O
26309459.txt,figure,O
26309459.txt,1,O
26309459.txt,cerebral,O
26309459.txt,angiography,O
26309459.txt,confirm,O
26309459.txt,dissecting,B-DISEASE
26309459.txt,aneurysm,B-DISEASE
26309459.txt,anastomotic,O
26309459.txt,branch,O
26309459.txt,leave,O
26309459.txt,pica,O
26309459.txt,v4,O
26309459.txt,segment,O
26309459.txt,leave,O
26309459.txt,vertebral,O
26309459.txt,artery,O
26309459.txt,figure,O
26309459.txt,2,O
26309459.txt,successfully,O
26309459.txt,embolize,O
26309459.txt,24,O
26309459.txt,hour,O
26309459.txt,patient,O
26309459.txt,improve,O
26309459.txt,withdrawal,O
26309459.txt,vasoactive,O
26309459.txt,drug,O
26309459.txt,24,O
26309459.txt,hour,O
26309459.txt,leave,O
26309459.txt,hemicorporeal,O
26309459.txt,seizure,O
26309459.txt,persist,O
26309459.txt,despite,O
26309459.txt,anticonvulsant,O
26309459.txt,treatment,O
26309459.txt,control,O
26309459.txt,brain,O
26309459.txt,ct,O
26309459.txt,report,O
26309459.txt,rebleeding,B-SYMPTOMS
26309459.txt,angiography,O
26309459.txt,show,O
26309459.txt,complete,O
26309459.txt,exclusion,O
26309459.txt,aneurysm,O
26309459.txt,eeg,O
26309459.txt,reveal,O
26309459.txt,diffuse,O
26309459.txt,brain,B-DISEASE
26309459.txt,damage,I-DISEASE
26309459.txt,10,O
26309459.txt,day,O
26309459.txt,admission,O
26309459.txt,patient,O
26309459.txt,discharge,O
26309459.txt,stable,O
26309459.txt,condition,O
26309459.txt,suffer,O
26309459.txt,amnesia,B-DISEASE
26313770.txt,53yearold,O
26313770.txt,male,B-SEX
26313770.txt,patient,O
26313770.txt,go,O
26313770.txt,hospital,O
26313770.txt,chief,O
26313770.txt,complaint,O
26313770.txt,massive,O
26313770.txt,gum,O
26313770.txt,bleed,O
26313770.txt,1,O
26313770.txt,day,O
26313770.txt,patient,O
26313770.txt,history,O
26313770.txt,chronic,O
26313770.txt,hepatitis,B-DISEASE
26313770.txt,c,I-DISEASE
26313770.txt,pegifn2a,O
26313770.txt,180,O
26313770.txt,g,O
26313770.txt,plus,O
26313770.txt,ribavirin,O
26313770.txt,1200,O
26313770.txt,mgday,O
26313770.txt,prescribe,O
26313770.txt,patient,O
26313770.txt,march,O
26313770.txt,17,O
26313770.txt,2014,O
26313770.txt,deny,O
26313770.txt,autoimmune,O
26313770.txt,condition,O
26313770.txt,treatment,O
26313770.txt,baseline,O
26313770.txt,virological,O
26313770.txt,datum,O
26313770.txt,reveal,O
26313770.txt,high,O
26313770.txt,virus,O
26313770.txt,load,O
26313770.txt,hcv,O
26313770.txt,rna,O
26313770.txt,21,O
26313770.txt,  ,O
26313770.txt,106,O
26313770.txt,iuml,O
26313770.txt,genotype,O
26313770.txt,1b,O
26313770.txt,rapid,O
26313770.txt,virological,B-SYMPTOMS
26313770.txt,response,I-SYMPTOMS
26313770.txt,achieve,O
26313770.txt,fourth,O
26313770.txt,week,O
26313770.txt,hcv,O
26313770.txt,rna,O
26313770.txt,212,O
26313770.txt,  ,O
26313770.txt,106,O
26313770.txt,iuml,O
26313770.txt,partial,O
26313770.txt,early,O
26313770.txt,virological,O
26313770.txt,response,O
26313770.txt,hcv,O
26313770.txt,rna,O
26313770.txt,103,O
26313770.txt,iuml,O
26313770.txt,week,O
26313770.txt,12,O
26313770.txt,delay,O
26313770.txt,virological,O
26313770.txt,response,O
26313770.txt,hcv,O
26313770.txt,rna,O
26313770.txt,15,O
26313770.txt,iuml,O
26313770.txt,week,O
26313770.txt,24,O
26313770.txt,note,O
26313770.txt,fatigue,B-SYMPTOMS
26313770.txt,anemia,B-SYMPTOMS
26313770.txt,depression,B-SYMPTOMS
26313770.txt,syndrome,I-SYMPTOMS
26313770.txt,progress,O
26313770.txt,30th,O
26313770.txt,week,O
26313770.txt,patient,O
26313770.txt,request,O
26313770.txt,stop,O
26313770.txt,treatment,O
26313770.txt,week,O
26313770.txt,36,O
26313770.txt,viral,O
26313770.txt,load,O
26313770.txt,endoftreatment,O
26313770.txt,eot,O
26313770.txt,undetectable,O
26313770.txt,platelet,O
26313770.txt,count,O
26313770.txt,eot,O
26313770.txt,92,O
26313770.txt,  ,O
26313770.txt,103,O
26313770.txt,cellsl,O
26313770.txt,elevate,O
26313770.txt,159,O
26313770.txt,  ,O
26313770.txt,103,O
26313770.txt,cellsl,O
26313770.txt,1,O
26313770.txt,week,O
26313770.txt,later,O
26313770.txt,week,O
26313770.txt,follow,O
26313770.txt,eot,O
26313770.txt,patient,O
26313770.txt,develop,O
26313770.txt,massive,O
26313770.txt,gum,O
26313770.txt,bleed,O
26313770.txt,physical,O
26313770.txt,examination,O
26313770.txt,show,O
26313770.txt,multiple,O
26313770.txt,petechia,O
26313770.txt,extremity,O
26313770.txt,sign,O
26313770.txt,intracerebral,O
26313770.txt,hemorrhage,B-SYMPTOMS
26313770.txt,gastrointestinal,O
26313770.txt,bleeding,B-SYMPTOMS
26313770.txt,internal,O
26313770.txt,bleeding,O
26313770.txt,initial,O
26313770.txt,platelet,O
26313770.txt,count,O
26313770.txt,4,O
26313770.txt,  ,O
26313770.txt,103cellsl,O
26313770.txt,coagulation,O
26313770.txt,profile,O
26313770.txt,show,O
26313770.txt,normal,O
26313770.txt,prothrombin,O
26313770.txt,time,O
26313770.txt,activate,O
26313770.txt,partial,O
26313770.txt,thromboplastin,O
26313770.txt,time,O
26313770.txt,fibrinogen,O
26313770.txt,ddimer,O
26313770.txt,fibrin,O
26313770.txt,degradation,O
26313770.txt,product,O
26313770.txt,peripheral,O
26313770.txt,blood,O
26313770.txt,smear,O
26313770.txt,show,O
26313770.txt,fragmented,O
26313770.txt,red,O
26313770.txt,blood,O
26313770.txt,cell,O
26313770.txt,helmet,O
26313770.txt,cell,O
26313770.txt,abnormal,B-SYMPTOMS
26313770.txt,platelet,I-SYMPTOMS
26313770.txt,aggregation,I-SYMPTOMS
26313770.txt,concomitant,O
26313770.txt,autoimmune,O
26313770.txt,connective,O
26313770.txt,tissue,O
26313770.txt,disease,O
26313770.txt,systemic,B-DISEASE
26313770.txt,lupus,I-DISEASE
26313770.txt,erythematosus,I-DISEASE
26313770.txt,cryoglobulinemia,B-DISEASE
26313770.txt,exclude,O
26313770.txt,negative,O
26313770.txt,antinuclear,O
26313770.txt,antibody,O
26313770.txt,cryoglobulin,O
26313770.txt,positive,O
26313770.txt,anticardiolipin,O
26313770.txt,igg,O
26313770.txt,116,O
26313770.txt,gpl,O
26313770.txt,normal,O
26313770.txt,range,O
26313770.txt,20,O
26313770.txt,gpl,O
26313770.txt,antiphospholipid,O
26313770.txt,igg,O
26313770.txt,165,O
26313770.txt,u,O
26313770.txt,normal,O
26313770.txt,range,O
26313770.txt,15,O
26313770.txt,u,O
26313770.txt,antiphospholipid,O
26313770.txt,syndrome,O
26313770.txt,exclude,O
26313770.txt,previous,O
26313770.txt,thromboembolic,O
26313770.txt,event,O
26313770.txt,accord,O
26313770.txt,2006,O
26313770.txt,sapporo,O
26313770.txt,criteria12,O
26313770.txt,bone,O
26313770.txt,marrow,O
26313770.txt,biopsy,O
26313770.txt,perform,O
26313770.txt,reveal,O
26313770.txt,hypocellular,B-SYMPTOMS
26313770.txt,marrow,O
26313770.txt,cellular,O
26313770.txt,distribution,O
26313770.txt,evidence,O
26313770.txt,lymphoid,B-DISEASE
26313770.txt,neoplasia,I-DISEASE
26313770.txt,potential,O
26313770.txt,drug,O
26313770.txt,cause,O
26313770.txt,platelet,O
26313770.txt,lysis,O
26313770.txt,rule,O
26313770.txt,blood,O
26313770.txt,transfusion,O
26313770.txt,platelet,O
26313770.txt,perform,O
26313770.txt,poor,O
26313770.txt,response,O
26313770.txt,rapid,O
26313770.txt,decline,O
26313770.txt,platelet,O
26313770.txt,count,O
26313770.txt,day,O
26313770.txt,transfusion,O
26313770.txt,diagnosis,O
26313770.txt,immune,B-DISEASE
26313770.txt,thrombocytopenic,I-DISEASE
26313770.txt,purpura,I-DISEASE
26313770.txt,start,O
26313770.txt,intravenous,O
26313770.txt,methylprednisolone,O
26313770.txt,therapy,O
26313770.txt,40,O
26313770.txt,mg,O
26313770.txt,3,O
26313770.txt,time,O
26313770.txt,daily,O
26313770.txt,november,O
26313770.txt,27,O
26313770.txt,combine,O
26313770.txt,platelet,O
26313770.txt,transfusion,O
26313770.txt,treatment,O
26313770.txt,show,O
26313770.txt,significant,O
26313770.txt,improvement,B-SYMPTOMS
26313770.txt,azathioprine,O
26313770.txt,100,O
26313770.txt,mg,O
26313770.txt,oral,O
26313770.txt,daily,O
26313770.txt,add,O
26313770.txt,december,O
26313770.txt,3,O
26313770.txt,hydroxychloroquine,O
26313770.txt,400,O
26313770.txt,mg,O
26313770.txt,oral,O
26313770.txt,daily,O
26313770.txt,prescribe,O
26313770.txt,positive,O
26313770.txt,antiphospholipid,O
26313770.txt,antibodie,O
26313770.txt,platelet,O
26313770.txt,count,O
26313770.txt,gradually,O
26313770.txt,increase,O
26313770.txt,93,O
26313770.txt,  ,O
26313770.txt,103,O
26313770.txt,cellsl,O
26313770.txt,17,O
26313770.txt,day,O
26313770.txt,admission,O
26313770.txt,methylprednisolone,O
26313770.txt,change,O
26313770.txt,oral,O
26313770.txt,form,O
26313770.txt,slowly,O
26313770.txt,taper,O
26313770.txt,december,O
26313770.txt,15,O
26313770.txt,patient,O
26313770.txt,discharge,O
26313770.txt,stable,B-SYMPTOMS
26313770.txt,condition,I-SYMPTOMS
26313770.txt,platelet,O
26313770.txt,count,O
26313770.txt,elevate,O
26313770.txt,117,O
26313770.txt,  ,O
26313770.txt,103,O
26313770.txt,cellsl,O
26313770.txt,figure,O
26313770.txt,1,O
26313770.txt,follow,O
26313770.txt,laboratory,O
26313770.txt,datum,O
26313770.txt,5,O
26313770.txt,month,O
26313770.txt,reveal,O
26313770.txt,sustained,O
26313770.txt,virologic,B-SYMPTOMS
26313770.txt,response,I-SYMPTOMS
26313770.txt,platelet,O
26313770.txt,count,O
26313770.txt,150,O
26313770.txt,  ,O
26313770.txt,103,O
26313770.txt,cellsl,O
26313770.txt,decrease,O
26313770.txt,anticardiolipin,O
26313770.txt,igg,O
26313770.txt,305gpl,O
26313770.txt,antiphospholipid,O
26313770.txt,igg,O
26313770.txt,7321,O
26313770.txt,u,O
26313770.txt,level,O
26327988.txt,66,B-AGE
26327988.txt,year,I-AGE
26327988.txt,old,I-AGE
26327988.txt,patient,O
26327988.txt,history,O
26327988.txt,uc,O
26327988.txt,treat,O
26327988.txt,mesalazine,O
26327988.txt,5,O
26327988.txt,year,O
26327988.txt,consult,O
26327988.txt,july,O
26327988.txt,2012,O
26327988.txt,painful,O
26327988.txt,erythematous,O
26327988.txt,swelling,B-SYMPTOMS
26327988.txt,right,O
26327988.txt,hand,O
26327988.txt,bacteriological,O
26327988.txt,sample,O
26327988.txt,negative,O
26327988.txt,lesion,O
26327988.txt,consider,O
26327988.txt,abscess,O
26327988.txt,patient,O
26327988.txt,treat,O
26327988.txt,antibiotic,O
26327988.txt,local,O
26327988.txt,antiseptic,O
26327988.txt,improvement,B-SYMPTOMS
26327988.txt,evolution,O
26327988.txt,characterize,O
26327988.txt,appearance,O
26327988.txt,erythematous,O
26327988.txt,vesiculobullous,O
26327988.txt,centrifugal,B-SYMPTOMS
26327988.txt,expansion,I-SYMPTOMS
26327988.txt,take,O
26327988.txt,right,O
26327988.txt,hand,O
26327988.txt,treat,O
26327988.txt,time,O
26327988.txt,antibiotic,O
26327988.txt,unsuccessfully,O
26327988.txt,biopsy,O
26327988.txt,lesion,O
26327988.txt,initially,O
26327988.txt,specific,O
26327988.txt,october,O
26327988.txt,2012,O
26327988.txt,patient,O
26327988.txt,hospitalize,O
26327988.txt,fever,B-SYMPTOMS
26327988.txt,polyarthralgia,B-SYMPTOMS
26327988.txt,context,O
26327988.txt,impaired,B-SYMPTOMS
26327988.txt,general,I-SYMPTOMS
26327988.txt,condition,I-SYMPTOMS
26327988.txt,quiescent,O
26327988.txt,uc,B-DISEASE
26327988.txt,disease,I-DISEASE
26327988.txt,skin,O
26327988.txt,examination,O
26327988.txt,find,O
26327988.txt,erythematous,O
26327988.txt,plaque,B-SYMPTOMS
26327988.txt,10,O
26327988.txt,cm,O
26327988.txt,diameter,O
26327988.txt,raise,O
26327988.txt,border,O
26327988.txt,vesicule,O
26327988.txt,take,O
26327988.txt,right,O
26327988.txt,hand,O
26327988.txt,wrist,O
26327988.txt,figure,O
26327988.txt,1,O
26327988.txt,infiltrate,O
26327988.txt,erythematous,O
26327988.txt,plaque,O
26327988.txt,right,O
26327988.txt,leg,O
26327988.txt,figure,O
26327988.txt,2,O
26327988.txt,top,O
26327988.txt,large,O
26327988.txt,pustule,O
26327988.txt,left,O
26327988.txt,ankle,O
26327988.txt,figure,O
26327988.txt,3,O
26327988.txt,biology,O
26327988.txt,biological,B-DISEASE
26327988.txt,inflammatory,I-DISEASE
26327988.txt,syndrome,I-DISEASE
26327988.txt,high,O
26327988.txt,leukocytosis,B-SYMPTOMS
26327988.txt,neutrophil,O
26327988.txt,hepatic,O
26327988.txt,renal,O
26327988.txt,function,O
26327988.txt,normal,O
26327988.txt,skin,O
26327988.txt,biopsy,O
26327988.txt,show,O
26327988.txt,edge,O
26327988.txt,closet,O
26327988.txt,right,O
26327988.txt,hand,O
26327988.txt,ulcerated,B-SYMPTOMS
26327988.txt,epidermis,I-SYMPTOMS
26327988.txt,dermis,O
26327988.txt,infiltrate,O
26327988.txt,rich,O
26327988.txt,neutrophil,O
26327988.txt,leukocytoclastic,O
26327988.txt,vasculitis,B-SYMPTOMS
26327988.txt,find,O
26327988.txt,pg,B-DISEASE
26327988.txt,figure,O
26327988.txt,4,O
26327988.txt,biopsy,O
26327988.txt,take,O
26327988.txt,infiltrate,O
26327988.txt,erythematous,O
26327988.txt,plaque,O
26327988.txt,ankle,O
26327988.txt,show,O
26327988.txt,normal,O
26327988.txt,appearance,O
26327988.txt,skin,O
26327988.txt,edema,B-SYMPTOMS
26327988.txt,superficial,O
26327988.txt,dermis,O
26327988.txt,base,O
26327988.txt,infiltrate,O
26327988.txt,rich,O
26327988.txt,neutrophil,O
26327988.txt,vasculitis,O
26327988.txt,confirm,O
26327988.txt,diagnosis,O
26327988.txt,ss,B-DISEASE
26327988.txt,figure,O
26327988.txt,5,O
26327988.txt,corticosteroid,O
26327988.txt,treatment,O
26327988.txt,start,O
26327988.txt,prednisolone,O
26327988.txt,dose,O
26327988.txt,1mgkgj,O
26327988.txt,evolution,O
26327988.txt,mark,O
26327988.txt,day,O
26327988.txt,7,O
26327988.txt,treatment,O
26327988.txt,desinfiltration,O
26327988.txt,plaque,O
26327988.txt,figure,O
26327988.txt,6,O
26327988.txt,recovery,O
26327988.txt,general,O
26327988.txt,condition,O
26327988.txt,disappearance,O
26327988.txt,biological,O
26327988.txt,inflammatory,O
26327988.txt,syndrome,O
26336183.txt,35yearold,O
26336183.txt,woman,B-SEX
26336183.txt,admit,O
26336183.txt,5day,O
26336183.txt,history,O
26336183.txt,increase,O
26336183.txt,drowsiness,B-SYMPTOMS
26336183.txt,fatigue,B-SYMPTOMS
26336183.txt,personality,O
26336183.txt,change,O
26336183.txt,generalised,O
26336183.txt,weakness,B-SYMPTOMS
26336183.txt,deteriorate,O
26336183.txt,mobility,O
26336183.txt,medical,O
26336183.txt,history,O
26336183.txt,include,O
26336183.txt,10year,O
26336183.txt,history,O
26336183.txt,schizoaffective,O
26336183.txt,disorder,O
26336183.txt,lithiuminduce,O
26336183.txt,diabetes,B-DISEASE
26336183.txt,insipidus,I-DISEASE
26336183.txt,hypothyroidism,B-DISEASE
26336183.txt,medication,O
26336183.txt,include,O
26336183.txt,sodium,O
26336183.txt,valproate,O
26336183.txt,1,O
26336183.txt,g,O
26336183.txt,twice,O
26336183.txt,daily,O
26336183.txt,carbamazepine,O
26336183.txt,quetiapine,O
26336183.txt,lithium,O
26336183.txt,admission,O
26336183.txt,patient,O
26336183.txt,drowsy,B-SYMPTOMS
26336183.txt,difficult,O
26336183.txt,rouse,O
26336183.txt,sleep,O
26336183.txt,night,O
26336183.txt,afternoon,O
26336183.txt,glasgow,O
26336183.txt,coma,O
26336183.txt,scale,O
26336183.txt,gcs,O
26336183.txt,1415,O
26336183.txt,abbreviate,O
26336183.txt,minimental,O
26336183.txt,test,O
26336183.txt,score,O
26336183.txt,610,O
26336183.txt,note,O
26336183.txt,slow,O
26336183.txt,response,O
26336183.txt,neurological,O
26336183.txt,examination,O
26336183.txt,show,O
26336183.txt,reduce,O
26336183.txt,power,O
26336183.txt,low,O
26336183.txt,limb,O
26336183.txt,345,O
26336183.txt,pyramidal,O
26336183.txt,distribution,O
26336183.txt,brisk,O
26336183.txt,reflex,O
26336183.txt,intact,O
26336183.txt,sensation,O
26336183.txt,modality,O
26336183.txt,cardiovascular,O
26336183.txt,respiratory,O
26336183.txt,gastrointestinal,O
26336183.txt,examination,O
26336183.txt,unremarkable,O
26336183.txt,demonstrable,O
26336183.txt,feature,O
26336183.txt,hepatic,B-DISEASE
26336183.txt,disease,I-DISEASE
26336183.txt,routine,O
26336183.txt,biochemistry,O
26336183.txt,unremarkable,O
26336183.txt,patient,O
26336183.txt,alanine,O
26336183.txt,transaminase,O
26336183.txt,7,O
26336183.txt,ul,O
26336183.txt,115,O
26336183.txt,alkaline,O
26336183.txt,phosphatase,O
26336183.txt,61,O
26336183.txt,ul,O
26336183.txt,30130,O
26336183.txt,glutamyl,O
26336183.txt,transferase,O
26336183.txt,17,O
26336183.txt,ul,O
26336183.txt,45,O
26336183.txt,bilirubin,O
26336183.txt,6,O
26336183.txt,moll,O
26336183.txt,21,O
26336183.txt,normal,O
26336183.txt,serum,O
26336183.txt,b12,O
26336183.txt,folate,O
26336183.txt,level,O
26336183.txt,normal,O
26336183.txt,thyroid,O
26336183.txt,function,O
26336183.txt,test,O
26336183.txt,serum,O
26336183.txt,lithium,O
26336183.txt,level,O
26336183.txt,therapeutic,O
26336183.txt,range,O
26336183.txt,serum,O
26336183.txt,ammonia,O
26336183.txt,47,O
26336183.txt,moll,O
26336183.txt,112354,O
26336183.txt,valproate,O
26336183.txt,concentration,O
26336183.txt,elevate,O
26336183.txt,140,O
26336183.txt,mgl,O
26336183.txt,50100,O
26336183.txt,brain,O
26336183.txt,imaging,O
26336183.txt,include,O
26336183.txt,ct,O
26336183.txt,mri,O
26336183.txt,haemorrhage,B-SYMPTOMS
26336183.txt,intracranial,O
26336183.txt,mass,B-SYMPTOMS
26336183.txt,lumbar,O
26336183.txt,puncture,O
26336183.txt,demonstrate,O
26336183.txt,clear,O
26336183.txt,cerebrospinal,O
26336183.txt,fluid,O
26336183.txt,white,O
26336183.txt,cell,O
26336183.txt,count,O
26336183.txt,1106l,O
26336183.txt,protein,O
26336183.txt,025,O
26336183.txt,gl,O
26336183.txt,0204,O
26336183.txt,eeg,O
26336183.txt,demonstrate,O
26336183.txt,mild,O
26336183.txt,variable,O
26336183.txt,slowing,B-SYMPTOMS
26336183.txt,irregularity,O
26336183.txt,background,O
26336183.txt,activity,O
26336183.txt,likely,O
26336183.txt,medication,O
26336183.txt,differential,O
26336183.txt,diagnosis,O
26336183.txt,include,O
26336183.txt,encephalitis,B-DISEASE
26336183.txt,guillainbarr,O
26336183.txt,syndrome,O
26336183.txt,acute,O
26336183.txt,disseminate,O
26336183.txt,encephalomyelitis,O
26336183.txt,adem,B-DISEASE
26336183.txt,exclude,O
26336183.txt,investigation,O
26336183.txt,view,O
26336183.txt,raise,O
26336183.txt,valproate,O
26336183.txt,ammonia,O
26336183.txt,level,O
26336183.txt,diagnosis,O
26336183.txt,valproate,B-DISEASE
